Asset Group,Issue Description,Target Resolution Time,Target Resolution Date & Time,Target Duration (Hours),Actual Response Date & Time,Actual Resolution Date & Time,Actual Duration (Minutes),Actual Operation Time(Minutes),Technicians Count,Owning Department,Work Order Department,Status,Priority,Location,Life & Safety Asset,Failure Code,Cause Code,MaintenanceType
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-01-29,168,2022-01-22 14:38:00,2022-01-22 16:05:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-02-28,168,2022-02-20 07:00:00,2022-02-20 08:58:00,118.0,236.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-03-30,168,2022-03-23 17:00:00,2022-03-23 18:25:00,85.0,170.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-29,168,2022-04-22 07:10:00,2022-04-22 08:38:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-05-29,168,2022-05-22 14:15:00,2022-05-22 17:12:00,177.0,531.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-06-28,168,2022-06-20 19:00:00,2022-06-20 20:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-28,168,2022-07-18 09:15:00,2022-07-18 10:44:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-08-27,168,2022-08-16 19:00:00,2022-08-16 20:58:00,118.0,236.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-09-26,168,2022-09-24 17:20:00,2022-09-24 18:48:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-26,168,2022-10-22 20:30:00,2022-10-22 21:58:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-11-25,168,2022-11-13 07:30:00,2022-11-13 11:26:00,236.0,708.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-24,168,2023-01-20 20:30:00,2023-01-20 21:59:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-02-23,168,2023-02-12 19:00:00,2023-02-12 21:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-25,168,2023-03-16 19:05:00,2023-03-16 20:35:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-24,168,2023-04-16 17:08:00,2023-04-16 18:35:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-05-24,168,2023-05-15 08:40:00,2023-05-15 11:40:00,180.0,540.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-06-23,168,2023-06-12 20:35:00,2023-06-12 22:05:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-07-23,168,2023-07-16 12:30:00,2023-07-16 14:00:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-08-22,168,2023-08-14 13:00:00,2023-08-14 15:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-09-21,168,2023-09-15 09:10:00,2023-09-15 10:40:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-10-21,168,2023-10-08 11:25:00,2023-10-08 12:55:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-11-20,168,2023-11-12 14:05:00,2023-11-12 18:05:00,240.0,720.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-12-20,168,2023-12-10 07:00:00,2023-12-10 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-01-19,168,2024-01-09 21:05:00,2024-01-09 22:35:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2024-02-18,168,2024-02-17 00:02:00,2024-02-17 02:00:00,118.0,236.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-03-19,168,2024-03-11 22:05:00,2024-03-11 23:34:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-04-18,168,2024-04-10 21:35:00,2024-04-10 23:05:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 009,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-12-04,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-03,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-02-07,168,2022-02-01 21:20:00,2022-02-01 23:17:00,117.0,234.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-03-09,168,2022-03-03 15:40:00,2022-03-03 17:08:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-08,168,2022-03-31 03:45:00,2022-03-31 05:14:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-05-08,168,2022-05-02 12:00:00,2022-05-02 14:56:00,176.0,528.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-06-07,168,2022-05-29 15:50:00,2022-05-29 17:18:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-07,168,2022-06-27 20:32:00,2022-06-27 22:00:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-08-06,168,2022-07-24 15:10:00,2022-07-24 17:07:00,117.0,234.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-09-05,168,2022-08-30 19:00:00,2022-08-30 20:27:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-05,168,2022-09-29 19:15:00,2022-09-29 20:43:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-11-04,168,2022-10-26 19:15:00,2022-10-26 23:15:00,240.0,720.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-02-02,168,2023-01-24 07:15:00,2023-01-24 09:14:00,119.0,238.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-04,168,2023-02-23 21:05:00,2023-02-23 22:35:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-03,168,2023-03-31 03:20:00,2023-03-31 04:50:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-05-03,168,2023-04-24 14:40:00,2023-04-24 17:40:00,180.0,540.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-06-02,168,2023-05-22 05:15:00,2023-05-22 06:40:00,85.0,170.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-07-02,168,2023-06-25 01:10:00,2023-06-25 02:40:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-08-01,168,2023-07-23 15:10:00,2023-07-23 17:10:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-31,168,2023-08-23 22:10:00,2023-08-23 23:40:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-09-30,168,2023-09-22 19:00:00,2023-09-22 20:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-10-30,168,2023-10-23 12:25:00,2023-10-23 16:25:00,240.0,720.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-29,168,2023-11-24 19:00:00,2023-11-24 20:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-12-29,168,2023-12-18 13:45:00,2023-12-18 15:15:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2024-01-28,168,2024-01-23 19:00:00,2024-01-23 21:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-02-27,168,2024-02-21 22:32:00,2024-02-21 23:59:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-03-28,168,2024-03-20 19:00:00,2024-03-20 20:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2024-04-27,168,2024-04-15 19:00:00,2024-04-15 22:00:00,180.0,540.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-12-04,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-03,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-02-07,168,2022-01-30 19:00:00,2022-01-30 20:58:00,118.0,236.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-03-09,168,2022-03-04 07:10:00,2022-03-04 08:37:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-08,168,2022-03-30 21:30:00,2022-03-30 23:00:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-05-08,168,2022-05-03 07:10:00,2022-05-03 10:08:00,178.0,534.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-06-07,168,2022-05-29 14:15:00,2022-05-29 15:42:00,87.0,174.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-07,168,2022-06-28 20:32:00,2022-06-28 22:00:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-08-06,168,2022-07-28 07:00:00,2022-07-28 08:59:00,119.0,238.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-09-05,168,2022-08-29 05:15:00,2022-08-29 06:43:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-05,168,2022-09-30 16:20:00,2022-09-30 17:50:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-11-04,168,2022-10-25 20:00:00,2022-10-25 23:59:00,239.0,717.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-02-02,168,2023-01-25 13:45:00,2023-01-25 15:45:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-04,168,2023-02-24 20:40:00,2023-02-24 22:10:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-03,168,2023-04-01 03:00:00,2023-04-01 04:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-05-03,168,2023-04-25 15:40:00,2023-04-25 18:38:00,178.0,534.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-06-02,168,2023-05-23 21:05:00,2023-05-23 22:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-07-02,168,2023-06-26 01:40:00,2023-06-26 03:10:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-08-01,168,2023-07-24 13:00:00,2023-07-24 15:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-31,168,2023-08-23 19:00:00,2023-08-23 20:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-09-30,168,2023-09-19 19:00:00,2023-09-19 20:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-10-30,168,2023-10-24 07:00:00,2023-10-24 11:00:00,240.0,720.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-29,168,2023-11-24 19:00:00,2023-11-24 20:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-12-29,168,2023-12-18 13:45:00,2023-12-18 15:15:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2024-01-28,168,2024-01-23 21:05:00,2024-01-23 23:05:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-02-27,168,2024-02-21 21:05:00,2024-02-21 22:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-03-28,168,2024-03-17 19:00:00,2024-03-17 20:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2024-04-27,168,2024-04-16 03:08:00,2024-04-16 06:08:00,180.0,540.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-12-04,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-03,168,,,,,0,HVAC,,Cancelled,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-02-07,168,2022-01-30 22:00:00,2022-01-30 23:57:00,117.0,234.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-03-09,168,2022-03-04 12:30:00,2022-03-04 13:58:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-08,168,2022-03-30 19:45:00,2022-03-30 21:14:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-05-08,168,2022-05-03 10:30:00,2022-05-03 13:27:00,177.0,531.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-06-07,168,2022-05-30 16:15:00,2022-05-30 17:43:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-07,168,2022-06-28 19:00:00,2022-06-28 20:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-08-06,168,2022-07-28 09:02:00,2022-07-28 11:00:00,118.0,236.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-09-05,168,2022-08-29 19:00:00,2022-08-29 20:26:00,86.0,172.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-05,168,2022-09-30 14:45:00,2022-09-30 16:14:00,89.0,178.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-11-04,168,2022-10-24 19:05:00,2022-10-24 23:05:00,240.0,720.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-02-02,168,2023-01-25 14:20:00,2023-01-25 16:20:00,120.0,240.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-04,168,2023-02-25 02:25:00,2023-02-25 03:55:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-03,168,2023-03-27 19:20:00,2023-03-27 20:50:00,90.0,180.0,2,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-05-03,168,2023-04-26 15:45:00,2023-04-26 18:40:00,175.0,525.0,3,HVAC,,Closed,Urgent,FOURTH FLOOR AREA 024,N,,,PM
